,person_dim_id,vehicle_count,hhincome_broad,car_share,numadults,numchildren,age_category,gender,employment,education,license,o_tract10
6455,2122231701,1 vehicle,"$25,000-$49,999",No,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Associates degree,"Yes, has an intermediate or unrestricted license",53033028902.0
6456,2122235301,2 vehicles,"$100,000-$199,000",No,2,1,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53053071207.0
6457,2122235302,2 vehicles,"$100,000-$199,000",No,2,1,18-64 years,Male,"Employed full time (35+ hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53053071207.0
6458,2122235303,2 vehicles,"$100,000-$199,000",No,2,1,Under 18 years,Female,Unknown,Unknown,Unknown,53053071207.0
6459,2122257301,0 (no vehicles),"Under $25,000",No,2,0,65 years+,Female,Retired,Some college,"No, does not have a license or permit",53033026002.0
6460,2122261001,1 vehicle,"Under $25,000",No,1,0,65 years+,Female,Retired,Some college,"Yes, has an intermediate or unrestricted license",53033030006.0
6461,2122262301,1 vehicle,"$100,000-$199,000",No,1,0,18-64 years,Male,Retired,Some college,"Yes, has an intermediate or unrestricted license",53033026100.0
6462,2122262401,3 vehicles,"$100,000-$199,000",No,3,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033020800.0
6463,2122262402,3 vehicles,"$100,000-$199,000",No,3,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033020800.0
6464,2122262403,3 vehicles,"$100,000-$199,000",No,3,0,18-64 years,Male,Not currently employed,Associates degree,"Yes, has an intermediate or unrestricted license",53033020800.0
6465,2122263301,2 vehicles,"$75,000-$99,999",No,3,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53035080200.0
6466,2122263302,2 vehicles,"$75,000-$99,999",No,3,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53035080200.0
6467,2122263303,2 vehicles,"$75,000-$99,999",No,3,0,18-64 years,Male,"Employed part time (fewer than 35 hours/week, paid)",Vocational/technical training,"No, does not have a license or permit",53035080200.0
6468,2122263801,2 vehicles,"$75,000-$99,999",No,2,0,65 years+,Male,Retired,Some college,"Yes, has an intermediate or unrestricted license",53061053509.0
6469,2122263802,2 vehicles,"$75,000-$99,999",No,2,0,65 years+,Female,Homemaker,Some college,"No, does not have a license or permit",53061053509.0
6470,2122267701,3 vehicles,"$50,000-$74,999",No,2,0,65 years+,Male,Retired,Vocational/technical training,"Yes, has an intermediate or unrestricted license",53053073108.0
6471,2122267702,3 vehicles,"$50,000-$74,999",No,2,0,65 years+,Female,Retired,High school graduate,"Yes, has an intermediate or unrestricted license",53053073108.0
6472,2122272901,1 vehicle,"$50,000-$74,999",No,1,2,18-64 years,Female,Not currently employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53053061300.0
6473,2122272903,1 vehicle,"$50,000-$74,999",No,1,2,Under 18 years,Male,Unknown,Unknown,Unknown,53053061300.0
6474,2122274601,2 vehicles,"$100,000-$199,000",No,2,1,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033010300.0
6475,2122274602,2 vehicles,"$100,000-$199,000",No,2,1,18-64 years,Male,"Employed part time (fewer than 35 hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53033010300.0
6476,2122274603,2 vehicles,"$100,000-$199,000",No,2,1,Under 18 years,Male,Unknown,Unknown,Unknown,53033010300.0
6477,2122274901,2 vehicles,"$75,000-$99,999",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53061051802.0
6478,2122274902,2 vehicles,"$75,000-$99,999",No,2,0,65 years+,Female,Not currently employed,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53061051802.0
6479,2122279501,2 vehicles,"$25,000-$49,999",No,2,1,18-64 years,Male,Not currently employed,Associates degree,"Yes, has an intermediate or unrestricted license",53033030503.0
6480,2122279502,2 vehicles,"$25,000-$49,999",No,2,1,18-64 years,Female,"Employed full time (35+ hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53033030503.0
6481,2122280901,2 vehicles,Unknown,No,2,0,65 years+,Male,Retired,Some college,"Yes, has an intermediate or unrestricted license",53053073108.0
6482,2122280902,2 vehicles,Unknown,No,2,0,65 years+,Female,Retired,Vocational/technical training,"Yes, has an intermediate or unrestricted license",53053073108.0
6483,2122282701,1 vehicle,"$75,000-$99,999",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033005200.0
6484,2122282702,1 vehicle,"$75,000-$99,999",No,2,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033005200.0
6485,2122284702,1 vehicle,"$200,000 or more",No,2,0,18-64 years,Male,Not currently employed,High school graduate,"Yes, has an intermediate or unrestricted license",53033026002.0
6486,2122285401,1 vehicle,"$50,000-$74,999",No,1,0,65 years+,Female,"Employed part time (fewer than 35 hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53035080102.0
6487,2122301701,1 vehicle,"$50,000-$74,999",No,2,2,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Vocational/technical training,"No, does not have a license or permit",53033011800.0
6488,2122301702,1 vehicle,"$50,000-$74,999",No,2,2,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Vocational/technical training,"Yes, has an intermediate or unrestricted license",53033011800.0
6489,2122301703,1 vehicle,"$50,000-$74,999",No,2,2,Under 18 years,Male,Unknown,Unknown,"No, does not have a license or permit",53033008500.0
6490,2122305301,1 vehicle,"Under $25,000",No,1,0,18-64 years,Male,Unpaid volunteer or intern,Some college,"No, does not have a license or permit",53053071703.0
6491,2122313801,2 vehicles,"$100,000-$199,000",No,2,0,65 years+,Male,Retired,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033032203.0
6492,2122313802,2 vehicles,"$100,000-$199,000",No,2,0,65 years+,Female,Retired,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033032317.0
6493,2122318301,2 vehicles,"$100,000-$199,000",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53061051300.0
6494,2122318302,2 vehicles,"$100,000-$199,000",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53061051300.0
6495,2122321601,5 vehicles,"$100,000-$199,000",No,2,1,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53061052706.0
6496,2122324901,0 (no vehicles),"$100,000-$199,000",Yes,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033007500.0
6497,2122326901,3 vehicles,"$100,000-$199,000",No,3,1,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Less than high school,"Yes, has an intermediate or unrestricted license",53033011800.0
6498,2122326902,3 vehicles,"$100,000-$199,000",No,3,1,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Vocational/technical training,"Yes, has an intermediate or unrestricted license",53033011800.0
6499,2122328501,1 vehicle,"$25,000-$49,999",No,2,1,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53033028402.0
6500,2122328502,1 vehicle,"$25,000-$49,999",No,2,1,18-64 years,Female,Homemaker,Associates degree,"Yes, has an intermediate or unrestricted license",53033028402.0
6501,2122328503,1 vehicle,"$25,000-$49,999",No,2,1,Under 18 years,Male,Unknown,Unknown,Unknown,53033028402.0
6502,2122332201,2 vehicles,Unknown,No,2,0,65 years+,Female,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53061051601.0
6503,2122332601,2 vehicles,"Under $25,000",Yes,2,0,18-64 years,Male,Self-employed,Some college,"Yes, has an intermediate or unrestricted license",53053071808.0
6504,2122335701,2 vehicles,"$25,000-$49,999",No,2,0,65 years+,Female,Retired,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53061050401.0
6505,2122335702,2 vehicles,"$25,000-$49,999",No,2,0,65 years+,Male,Retired,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53061050401.0
6506,2122338501,1 vehicle,"$100,000-$199,000",No,1,0,65 years+,Female,"Employed part time (fewer than 35 hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53053061500.0
6507,2122340801,2 vehicles,"$100,000-$199,000",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033011700.0
6508,2122340802,2 vehicles,"$100,000-$199,000",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033011700.0
6509,2122343101,1 vehicle,"$100,000-$199,000",No,1,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033002100.0
6510,2122344301,4 vehicles,"$100,000-$199,000",No,4,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033026802.0
6511,2122344302,4 vehicles,"$100,000-$199,000",No,4,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Vocational/technical training,"Yes, has an intermediate or unrestricted license",53033026802.0
6512,2122344304,4 vehicles,"$100,000-$199,000",No,4,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Vocational/technical training,"Yes, has an intermediate or unrestricted license",53033026802.0
6513,2122349001,2 vehicles,"$75,000-$99,999",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033008900.0
6514,2122349002,2 vehicles,"$75,000-$99,999",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033008900.0
6515,2122354101,7 vehicles,"$200,000 or more",No,2,0,18-64 years,Male,Not currently employed,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53035080600.0
6516,2122359901,1 vehicle,"$25,000-$49,999",No,2,2,18-64 years,Female,Self-employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033009000.0
6517,2122359902,1 vehicle,"$25,000-$49,999",No,2,2,18-64 years,Male,Self-employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033009000.0
6518,2122359903,1 vehicle,"$25,000-$49,999",No,2,2,Under 18 years,Male,Unknown,Unknown,Unknown,53033009000.0
6519,2122359904,1 vehicle,"$25,000-$49,999",No,2,2,Under 18 years,Male,Unknown,Unknown,Unknown,53033009000.0
6520,2122360201,1 vehicle,"Under $25,000",Yes,6,0,18-64 years,Unknown,Unpaid volunteer or intern,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033005200.0
6521,2122360202,1 vehicle,"Under $25,000",Yes,6,0,18-64 years,Female,Unpaid volunteer or intern,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033005200.0
6522,2122360203,1 vehicle,"Under $25,000",Yes,6,0,18-64 years,Female,Unpaid volunteer or intern,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033005200.0
6523,2122360204,1 vehicle,"Under $25,000",Yes,6,0,18-64 years,Female,Unpaid volunteer or intern,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033005200.0
6524,2122360205,1 vehicle,"Under $25,000",Yes,6,0,18-64 years,Female,Unpaid volunteer or intern,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033005200.0
6525,2122361801,1 vehicle,"Under $25,000",No,2,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53033025102.0
6526,2122361802,1 vehicle,"Under $25,000",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53033025102.0
6527,2122365301,2 vehicles,"$100,000-$199,000",No,2,0,18-64 years,Female,Self-employed,Some college,"Yes, has an intermediate or unrestricted license",53033028402.0
6528,2122365302,2 vehicles,"$100,000-$199,000",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53033028402.0
6529,2122378101,1 vehicle,"$50,000-$74,999",No,1,0,18-64 years,Male,Not currently employed,Some college,"Yes, has an intermediate or unrestricted license",53033029504.0
6530,2122379301,3 vehicles,"Under $25,000",No,3,0,18-64 years,Female,"Employed part time (fewer than 35 hours/week, paid)",Bachelor degree,"No, does not have a license or permit",53033001701.0
6531,2122379302,3 vehicles,"Under $25,000",No,3,0,18-64 years,Male,"Employed part time (fewer than 35 hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53033001701.0
6532,2122379303,3 vehicles,"Under $25,000",No,3,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53033001701.0
6533,2122382401,1 vehicle,"$100,000-$199,000",No,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53061052607.0
6534,2122383401,1 vehicle,"$50,000-$74,999",No,1,0,65 years+,Female,Self-employed,Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53035080102.0
6535,2122390801,1 vehicle,"$50,000-$74,999",No,1,0,65 years+,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53033030314.0
6536,2122394101,2 vehicles,"$100,000-$199,000",No,2,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53035080500.0
6537,2122394102,2 vehicles,"$100,000-$199,000",No,2,0,18-64 years,Male,"Employed full time (35+ hours/week, paid)",Bachelor degree,"Yes, has an intermediate or unrestricted license",53035080500.0
6538,2122397601,1 vehicle,"Under $25,000",No,1,1,18-64 years,Female,"Employed but not currently working (e.g., on leave, furloughed 100%)",Graduate/post-graduate degree,"Yes, has an intermediate or unrestricted license",53033028402.0
6539,2122397602,1 vehicle,"Under $25,000",No,1,1,Under 18 years,Female,Unknown,Unknown,Unknown,53033028402.0
6540,2122404602,2 vehicles,"$100,000-$199,000",No,3,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",High school graduate,"Yes, has an intermediate or unrestricted license",53033025301.0
6541,2122404603,2 vehicles,"$100,000-$199,000",No,3,0,18-64 years,Female,Not currently employed,Bachelor degree,"Yes, has an intermediate or unrestricted license",53033025001.0
6542,2122412601,1 vehicle,"$50,000-$74,999",No,1,0,18-64 years,Female,"Employed full time (35+ hours/week, paid)",Some college,"Yes, has an intermediate or unrestricted license",53061051701.0
